goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,position
10,2,0,93,42.47,9,24.32,33,45.21,24,6,82.04,102,39.84,2899,36,13,55,36,0,0,0,0,0,0,0,0,0,0,300,8,644,63,31,27.43,15,65.22,13,4,21,9,81,40,25,12.35,5,18,10.08,0,0,2,Heung-min Son,Tottenham Hotspur,111505,33,F
5,2,0,73,49.66,9,27.27,37,62.71,13,5,82.27,82,45.56,2144,24,11,25,27,0,0,0,0,0,0,0,0,0,0,345,8,696,51,14,23.33,53,67.95,9,8,18,2,41,18,13,12.2,2,4,3.4,0,0,0,Willian,Fulham,31417,43,F
11,6,0,133,43.75,45,36.59,45,47.87,33,6,81.58,178,41.69,2074,56,43,65,26,0,0,0,0,0,0,0,0,0,0,233,6,549,32,2,18.18,15,55.56,11,13,17,16,77,32,20,14.29,2,16,14.16,0,1,1,Gabriel Jesus,Arsenal,794839,42,F
1,1,0,83,51.88,2,50,57,63.33,10,5,75.06,85,51.83,1131,16,6,30,25,0,0,0,0,0,0,0,0,0,0,171,8,304,31,5,15.63,19,90.48,5,0,9,0,28,13,9,3.57,1,2,1.62,0,0,0,Allan Saint-Maximin,Newcastle United,347010,39,F
10,3,0,64,41.03,23,45.1,32,51.61,18,1,77.84,87,42.03,1523,15,19,25,22,0,0,0,0,0,0,0,0,0,0,158,2,274,16,1,14.29,15,88.24,4,8,18,5,51,25,18,19.61,1,5,8.3,0,0,0,Alexander Isak,Newcastle United,823941,39,F
18,4,0,52,41.27,21,30.43,12,38.71,9,5,67.66,73,37.44,1886,31,21,36,31,0,0,0,0,0,0,0,0,0,0,76,5,159,23,1,16.67,3,37.5,1,5,3,16,73,35,10,24.66,4,15,17.49,0,0,0,Callum Wilson,Newcastle United,113956,39,F
4,2,0,73,45.91,8,25,32,56.14,17,2,82.74,81,42.41,997,24,20,37,17,0,0,0,0,0,0,0,0,0,0,164,2,369,13,1,12.5,17,94.44,6,1,7,2,27,8,7,14.81,2,3,2.49,0,0,0,Luis Díaz,Liverpool,883537,44,F
9,1,1,46,36.22,36,41.38,18,48.65,11,3,67.12,82,38.32,1698,17,25,27,29,0,0,0,0,0,0,0,0,0,0,130,11,249,28,1,5.56,16,69.57,3,12,13,20,84,37,13,10.71,5,17,12.16,0,0,0,Darwin Núñez,Liverpool,924871,44,F
9,0,0,61,43.88,8,25.81,21,60,26,0,82.73,69,40.59,1488,14,21,24,31,0,0,0,0,0,0,0,0,0,0,169,2,388,18,3,11.54,18,75,2,5,20,4,47,22,13,19.15,1,3,7,0,0,0,Julián Alvarez,Manchester City,944656,17,F
6,0,0,55,43.31,32,53.33,22,53.66,15,3,84.74,87,46.52,1856,18,25,23,31,0,0,0,0,0,0,0,0,0,0,187,8,372,30,0,0,3,42.86,5,20,7,10,62,23,13,9.68,1,5,9.4,0,0,0,Danny Welbeck,Brighton & Hove Albion,33902,30,F
15,4,0,76,39.18,70,41.18,18,33.33,19,6,69.87,146,40.11,3134,39,26,39,37,0,0,0,0,0,0,0,0,0,0,183,4,385,31,3,33.33,5,71.43,10,39,17,20,86,47,16,17.44,5,18,16.46,0,0,0,Ollie Watkins,Aston Villa,555386,40,F
6,1,0,25,39.06,9,37.5,8,61.54,6,2,81.08,34,38.64,956,11,9,20,19,0,0,0,0,0,0,0,0,0,0,59,0,180,11,0,0,2,33.33,2,6,6,5,36,17,8,16.67,3,5,5.34,0,0,0,Evan Ferguson,Brighton & Hove Albion,999231,30,F
6,4,0,89,41.98,5,27.78,39,45.88,18,3,78.89,94,40.87,1910,32,21,50,28,0,0,0,0,0,0,0,0,0,0,236,7,497,34,10,21.74,6,50,2,3,6,8,42,18,13,14.29,3,11,6.21,0,0,0,Raheem Sterling,Chelsea,138534,38,F
6,0,0,91,41.74,5,31.25,51,48.11,25,3,82,96,41.03,2073,15,16,43,35,0,0,0,0,0,0,0,0,0,0,254,5,574,48,15,18.07,15,42.86,9,11,16,1,73,27,21,8.22,4,7,7.02,0,0,0,Saïd Benrahma,West Ham United,354808,37,F
1,1,0,37,57.81,7,38.89,5,41.67,8,1,75,44,53.66,718,24,11,7,13,0,0,0,0,0,0,0,0,0,0,57,1,129,9,7,25.93,8,72.73,1,2,3,0,19,6,6,5.26,0,5,1.2,0,0,0,Gonçalo Guedes,Wolverhampton,280979,3,F
7,5,0,76,34.08,79,56.43,17,30.36,34,1,82.37,155,42.7,2578,25,60,36,35,0,0,0,0,0,0,0,0,0,0,330,5,715,38,3,21.43,14,77.78,7,39,20,14,71,33,9,9.86,1,28,11.6,0,0,0,Kai Havertz,Chelsea,836705,38,F
0,0,0,11,57.89,0,0,5,71.43,3,0,87.5,11,57.89,68,3,3,3,3,0,0,0,0,0,0,0,0,0,0,6,0,7,3,0,0,1,100,0,0,0,0,3,2,0,0,0,1,0.24,0,0,0,David Datro Fofana,Chelsea,1090458,38,F
2,1,0,54,52.43,7,15.91,26,76.47,7,0,75.68,61,41.5,983,21,20,13,17,0,0,0,0,0,0,0,0,0,0,55,1,168,7,0,0,7,63.64,9,9,8,1,26,7,9,7.69,0,3,2.01,0,0,0,Matheus Cunha,Wolverhampton,886363,3,F
6,2,0,113,38.44,52,34.44,45,45.45,15,7,69.84,165,37.08,2866,53,40,74,33,0,0,0,0,0,0,0,0,0,0,133,6,359,21,1,7.69,8,61.54,6,43,17,5,76,29,23,7.89,1,11,9.2,0,0,0,Dominic Solanke,Bournemouth,361420,60,F
7,2,0,52,38.24,18,40.91,14,40,23,4,75.87,70,38.89,1137,15,19,19,22,0,0,0,0,0,0,0,0,0,0,108,2,283,17,3,37.5,3,33.33,3,9,25,10,35,11,8,20,1,3,6.5,0,0,0,Diogo Jota,Liverpool,606164,44,F
7,3,0,63,48.46,24,48,20,57.14,17,3,72.17,87,48.33,1607,26,21,25,38,0,0,0,0,0,0,0,0,0,0,124,3,236,13,0,0,9,39.13,6,14,7,3,32,15,3,21.88,1,19,5.63,0,0,0,Yoane Wissa,Brentford,805123,50,F
5,1,0,60,42.86,61,37.2,16,55.17,17,3,67.57,121,39.8,1997,27,38,28,28,0,0,0,0,0,0,0,0,0,0,161,3,325,24,2,16.67,22,70.97,4,22,5,11,47,15,11,10.64,2,14,6.63,0,0,0,Che Adams,Southampton,773409,45,F
1,2,0,11,45.83,15,65.22,4,57.14,2,0,76.58,26,55.32,526,5,7,3,10,0,0,0,0,0,0,0,0,0,0,45,0,121,6,0,0,1,50,1,8,1,2,25,6,6,4,0,8,1.88,0,0,0,Cristiano Ronaldo,Manchester United,750,35,F
3,3,0,26,39.39,17,44.74,6,50,10,0,66.86,43,41.35,928,10,16,18,16,0,0,0,0,0,0,0,0,0,0,52,1,117,13,1,100,12,80,4,5,0,3,30,10,8,10,0,6,2.47,0,0,0,Gianluca Scamacca,West Ham United,807301,37,F
4,2,0,36,38.71,26,36.62,7,46.67,14,4,68,62,37.8,1189,15,23,19,30,0,0,0,0,0,0,0,0,0,0,77,5,187,17,1,12.5,6,66.67,7,7,9,5,30,16,7,13.33,0,7,3.55,0,0,0,Patson Daka,Leicester City,865057,31,F
5,0,0,32,29.09,15,32.61,20,54.05,7,5,76.72,47,30.13,1131,5,18,36,28,0,0,0,0,0,0,0,0,0,0,103,7,234,22,0,0,8,47.06,0,8,7,6,39,14,6,12.82,2,12,7.13,0,0,0,Kelechi Iheanacho,Leicester City,359642,31,F
1,1,0,74,49.66,30,44.78,31,45.59,28,3,65.76,104,48.15,1244,15,6,14,19,0,0,0,0,0,0,0,0,0,0,85,4,194,18,10,33.33,10,40,13,29,19,3,26,5,8,3.85,0,8,3.62,0,1,0,Dango Ouattara,Bournemouth,1106451,60,F
6,5,0,74,39.15,6,33.33,24,41.38,27,0,70.49,80,38.65,1785,23,26,30,32,0,0,0,0,0,0,0,0,0,0,203,2,418,36,16,28.57,27,60,7,5,25,3,43,18,9,13.95,1,4,3.88,0,0,0,Daniel Podence,Wolverhampton,308764,3,F
8,4,0,49,39.52,25,40.32,16,47.06,19,2,67.32,74,39.78,1610,14,16,27,35,0,0,0,0,0,0,0,0,0,0,97,2,206,15,0,0,4,23.53,4,15,14,6,42,18,11,19.05,0,14,8.38,0,0,0,Danny Ings,West Ham United,130181,37,F
10,2,0,43,38.39,20,24.69,7,36.84,17,1,64.84,63,32.64,1434,19,24,29,27,0,0,0,0,0,0,0,0,0,0,62,1,142,10,0,0,1,16.67,4,20,5,8,35,15,3,28.57,2,15,6.6,0,0,0,Taiwo Awoniyi,Nottingham Forest,359664,14,F
5,1,1,52,45.61,18,50,19,52.78,21,0,81.46,70,46.67,882,12,14,23,19,0,0,0,0,0,0,0,0,0,0,113,0,268,9,2,28.57,9,60,8,2,8,2,28,11,6,17.86,1,5,3.73,0,0,0,Luis Sinisterra,Leeds United,836070,34,F
2,3,0,33,40.74,66,47.83,15,60,4,1,60.93,99,45.21,1172,14,22,12,17,0,0,0,0,0,0,0,0,0,0,73,2,131,9,0,0,5,83.33,3,18,4,6,31,10,6,6.45,1,19,5.84,0,0,0,Dominic Calvert-Lewin,Everton,372344,48,F
4,5,0,220,50.11,51,35.66,65,52.42,66,3,80.51,271,46.56,2720,90,48,83,38,0,0,0,0,0,0,0,0,0,0,223,4,661,31,10,23.26,6,27.27,15,30,32,0,32,11,10,12.5,1,4,3.18,0,0,0,Jordan Ayew,Crystal Palace,103045,7,F
4,0,0,43,40.19,3,21.43,14,40,15,2,71.8,46,38.02,1288,14,8,23,36,0,0,0,0,0,0,0,0,0,0,137,3,275,20,11,20.75,10,47.62,7,2,12,1,29,10,8,13.79,2,2,3.3,0,0,1,Jacob Murphy,Newcastle United,372336,39,F
2,2,0,97,52.72,39,60.94,49,59.04,14,1,74.15,136,54.84,1491,34,21,27,34,0,0,0,0,0,0,0,0,0,0,146,4,304,24,20,24.69,9,60,3,17,5,0,19,8,4,10.53,1,7,1.4,0,0,0,Adama Traoré,Wolverhampton,286165,3,F
1,1,0,21,37.5,1,12.5,3,42.86,15,2,62.41,22,34.38,446,3,11,7,18,0,0,0,0,0,0,0,0,0,0,35,1,88,13,18,41.86,6,20.69,1,0,13,0,12,2,5,8.33,0,0,0.71,0,0,0,Sam Greenwood,Leeds United,980640,34,F
1,3,0,55,46.61,18,36.73,12,40,21,3,72.62,73,43.71,1023,22,14,18,27,0,0,0,0,0,0,0,0,0,0,82,1,191,16,5,31.25,10,58.82,5,9,15,4,27,14,5,3.7,2,9,3.32,0,0,0,Richarlison,Tottenham Hotspur,840217,33,F
4,1,1,65,54.17,3,16.67,22,44,14,0,80.85,68,49.28,948,29,15,8,16,0,0,0,0,0,0,0,0,0,0,109,1,266,7,3,15.79,15,60,1,1,8,5,46,16,18,8.7,2,7,4.89,1,0,0,João Félix,Chelsea,851671,38,F
0,0,0,29,41.43,2,33.33,6,33.33,11,1,75.66,31,40.79,386,12,7,11,8,0,0,0,0,0,0,0,0,0,0,45,3,115,11,2,11.76,4,80,2,2,11,1,8,2,2,0,1,0,1.15,0,0,0,Ayoze Pérez,Leicester City,345195,31,F
2,1,0,10,40,2,33.33,1,25,1,0,80.88,12,38.71,233,8,2,7,8,0,0,0,0,0,0,0,0,0,0,20,0,55,1,3,60,1,33.33,2,0,3,0,9,3,5,22.22,0,3,0.71,0,0,0,Bertrand Traoré,Aston Villa,218160,40,F
2,1,0,63,48.84,5,26.32,36,53.73,15,1,76.23,68,45.95,967,12,9,16,18,0,0,0,0,0,0,0,0,0,0,85,2,186,14,2,11.11,10,52.63,6,4,10,1,24,7,5,8.33,0,2,1.73,0,0,0,Kamaldeen Sulemana,Southampton,1019442,45,F
8,6,0,88,42.11,18,27.27,33,44.59,34,3,62.81,106,38.55,2940,21,37,25,38,0,0,0,0,0,0,0,0,0,0,125,4,277,29,10,17.24,5,26.32,5,4,20,7,55,27,9,14.55,2,18,8.56,0,1,1,Brennan Johnson,Nottingham Forest,1085180,14,F
5,2,0,15,33.33,5,41.67,4,66.67,7,0,75.31,20,35.09,640,4,15,8,22,0,0,0,0,0,0,0,0,0,0,50,1,122,8,0,0,4,66.67,0,1,6,6,27,12,8,18.52,2,7,4.73,0,0,0,Deniz Undav,Brighton & Hove Albion,794298,30,F
0,0,0,18,39.13,37,54.41,9,64.29,3,0,61.11,55,48.25,409,6,14,8,11,0,0,0,0,0,0,0,0,0,0,20,1,55,4,0,0,4,80,0,4,2,1,11,5,2,0,1,6,1.29,0,0,0,Paul Onuachu,Southampton,295123,45,F
0,0,0,2,100,0,0,0,0,0,0,80,2,50,30,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.09,0,0,0,Thomas Cannon,Everton,1005766,48,F
0,0,0,28,44.44,24,48.98,5,55.56,9,1,70.9,52,46.43,841,14,14,14,15,0,0,0,0,0,0,0,0,0,0,42,4,134,9,2,40,6,50,0,7,3,4,20,9,3,0,0,9,2.6,0,0,0,Raúl Jiménez,Wolverhampton,192442,3,F
4,1,0,46,38.02,68,53.13,2,22.22,14,0,59.49,114,45.78,1279,30,26,31,27,0,0,0,0,0,0,0,0,0,0,59,1,210,5,2,28.57,6,54.55,1,26,11,6,23,9,1,17.39,0,1,4.41,0,0,0,Kieffer Moore,Bournemouth,298366,60,F
3,1,0,52,44.07,7,18.92,13,50,20,1,78.41,59,38.06,1139,19,20,20,27,0,0,0,0,0,0,0,0,0,0,73,1,207,10,2,20,6,42.86,5,4,13,0,18,7,5,16.67,0,1,2.94,0,0,0,Hee-Chan Hwang,Wolverhampton,786186,3,F
5,3,0,24,31.58,27,29.67,5,38.46,4,2,65.19,51,30.54,1144,15,21,23,28,0,0,0,0,0,0,0,0,0,0,55,1,118,8,1,16.67,0,0,0,9,4,3,21,12,4,23.81,0,6,3.31,0,0,0,Carlos Vinícius,Fulham,891920,43,F
13,3,0,90,36.29,29,33.33,27,33.75,26,1,73.45,119,35.52,2718,37,38,42,34,0,0,0,0,0,0,0,0,0,0,253,5,534,19,7,15.91,9,42.86,8,10,28,8,72,34,18,18.06,0,9,8.94,0,0,0,Harvey Barnes,Leicester City,855647,31,F
1,0,0,51,55.43,5,29.41,20,66.67,14,0,77.12,56,51.38,739,17,3,13,13,0,0,0,0,0,0,0,0,0,0,52,0,182,6,4,21.05,12,66.67,2,2,15,1,15,2,4,6.67,0,4,1.77,0,0,0,Tetê,Leicester City,980327,31,F
5,2,0,83,43.92,49,35.77,25,47.17,14,3,57.84,132,40.49,1843,44,28,46,33,0,0,0,0,0,0,0,0,0,0,80,2,177,15,5,14.29,5,35.71,5,9,9,7,39,13,11,12.82,2,12,6.61,0,0,0,Michail Antonio,West Ham United,47772,37,F
4,7,0,89,41.98,9,21.95,18,30,48,0,79.68,98,38.74,1587,23,27,28,32,0,0,0,0,0,0,0,0,0,0,133,2,349,14,5,14.71,9,47.37,6,10,26,5,34,18,10,11.76,1,4,4.97,0,1,0,Anthony Gordon,Newcastle United,914902,39,F
2,3,0,65,47.1,13,44.83,19,42.22,17,2,70.83,78,46.71,733,29,15,25,19,0,0,0,0,0,0,0,0,0,0,56,1,119,7,2,18.18,4,66.67,2,3,9,0,21,7,8,9.52,1,4,1.86,0,0,0,Emmanuel Dennis,Nottingham Forest,844424,14,F
1,1,0,33,35.48,25,38.46,13,44.83,14,2,66.02,58,36.71,568,6,20,18,22,0,0,0,0,0,0,0,0,0,0,29,3,68,6,0,0,1,33.33,1,5,6,0,17,5,2,5.88,0,3,1.02,0,0,0,Sékou Mara,Southampton,1047484,45,F
5,3,0,58,34.52,41,34.75,16,36.36,25,2,72.66,99,34.62,1827,17,28,51,35,0,0,0,0,0,0,0,0,0,0,120,1,295,17,0,0,1,20,3,22,6,4,39,15,13,12.82,1,13,4.21,0,0,0,Odsonne Édouard,Crystal Palace,795228,7,F
3,0,0,13,37.14,42,47.19,1,33.33,5,0,61.58,55,44.35,851,7,6,11,25,0,0,0,0,0,0,0,0,0,0,37,0,109,6,0,0,3,60,2,9,3,3,12,5,3,25,0,6,2.8,0,0,0,Chris Wood,Nottingham Forest,50480,14,F
4,3,0,53,46.09,10,23.26,15,53.57,13,1,81.6,63,39.87,1099,25,30,20,30,0,0,0,0,0,0,0,0,0,0,93,2,204,9,1,20,3,60,1,6,6,11,41,14,15,9.76,1,8,8.25,0,0,0,Edward Nketiah,Arsenal,858194,42,F
1,0,0,3,60,11,35.48,2,100,0,0,60.66,14,38.89,236,1,0,2,11,0,0,0,0,0,0,0,0,0,0,21,0,37,2,1,100,1,50,0,1,0,1,8,1,4,12.5,0,1,0.85,0,0,0,Ellis Simms,Everton,991614,48,F
0,1,0,23,37.7,16,39.02,4,36.36,11,1,72.95,39,38.24,807,9,14,12,17,0,0,0,0,0,0,0,0,0,0,51,1,151,14,0,0,4,33.33,7,9,7,3,14,5,3,0,0,5,2.02,0,0,0,Wout Weghorst,Manchester United,252215,35,F
3,1,0,29,34.12,47,37.6,12,46.15,10,4,53.33,76,36.19,1852,7,21,16,37,0,0,0,0,0,0,0,0,0,0,59,2,136,15,1,14.29,7,58.33,2,30,6,10,28,15,3,10.71,1,29,6.72,0,0,1,Jamie Vardy,Leicester City,173827,31,F
2,0,0,16,37.21,4,28.57,2,40,8,0,82.73,20,35.09,356,6,6,15,13,0,0,0,0,0,0,0,0,0,0,47,0,115,1,1,50,2,50,6,0,3,1,11,4,1,18.18,0,0,1.11,0,0,0,Fabio Carvalho,Liverpool,991604,44,F
1,0,0,18,52.94,9,30,8,61.54,4,0,62.26,27,42.19,294,6,2,9,12,0,0,0,0,0,0,0,0,0,0,17,0,33,1,0,0,0,0,1,1,0,3,6,5,0,16.67,0,3,0.84,0,0,0,Armando Broja,Chelsea,996985,38,F
0,0,0,3,37.5,2,50,1,50,1,0,62.5,5,41.67,41,1,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divin Mubama,West Ham United,1167025,37,F
4,3,0,47,37.3,36,46.15,11,36.67,9,2,70.25,83,40.69,1526,27,25,21,28,0,0,0,0,0,0,0,0,0,0,91,1,229,12,0,0,0,0,5,13,16,13,50,17,14,8,0,18,8.61,0,0,0,Patrick Bamford,Leeds United,204336,34,F
0,1,0,57,54.29,3,23.08,19,52.78,19,2,77.29,60,50.85,715,19,11,7,16,0,0,0,0,0,0,0,0,0,0,51,1,160,9,4,33.33,6,30,11,7,15,0,3,2,0,0,0,1,0.17,0,0,0,Moussa Djenepo,Southampton,869910,45,F
1,0,0,6,50,1,33.33,3,50,2,0,68.52,7,46.67,170,1,0,3,9,0,0,0,0,0,0,0,0,0,0,16,0,37,1,2,100,0,0,0,0,0,1,6,3,2,16.67,0,1,0.76,0,0,0,Arnaut Danjuma,Tottenham Hotspur,827064,33,F
2,3,0,18,31.58,26,37.14,3,37.5,7,0,70.55,44,34.65,780,8,16,18,29,0,0,0,0,0,0,0,0,0,0,36,0,103,5,1,33.33,0,0,3,18,2,3,27,7,8,7.41,1,8,3.38,0,0,0,Jean-Philippe Mateta,Crystal Palace,848276,7,F
2,2,0,36,33.64,5,19.23,13,35.14,14,1,75.44,41,30.83,1347,9,17,23,30,0,0,0,0,0,0,0,0,0,0,93,2,215,11,2,14.29,9,47.37,5,5,7,1,25,12,4,8,1,2,2.08,0,0,0,Adam Armstrong,Southampton,361352,45,F
1,1,0,5,29.41,3,21.43,3,60,1,0,75,8,25.81,556,1,5,4,15,0,0,0,0,0,0,0,0,0,0,26,0,81,4,1,33.33,2,100,2,4,1,3,16,7,3,6.25,0,0,1.47,0,2,0,Pierre-Emerick Aubameyang,Chelsea,51498,38,F
0,1,0,19,40.43,1,25,6,60,4,0,81.21,20,39.22,927,9,8,10,17,0,0,0,0,0,0,0,0,0,0,103,0,229,11,1,20,9,42.86,5,4,6,0,10,2,6,0,0,2,1.04,0,0,0,Jesse Lingard,Nottingham Forest,205508,14,F
1,4,0,39,47.56,15,23.81,7,36.84,11,0,76.52,54,37.24,1133,21,14,16,27,0,0,0,0,0,0,0,0,0,0,71,0,189,7,0,0,6,100,5,0,2,7,32,16,7,3.13,0,1,4.8,0,0,0,Neal Maupay,Everton,268903,48,F
0,0,0,1,16.67,7,53.85,1,100,0,0,75,8,42.11,123,0,4,1,7,0,0,0,0,0,0,0,0,0,0,10,0,21,2,0,0,0,0,0,0,0,1,4,1,1,0,0,2,0.8,0,0,0,Salomón Rondón,Everton,35532,48,F
1,5,1,18,21.69,30,33.33,5,50,3,0,73.49,48,27.75,1255,10,29,26,23,0,0,0,0,0,0,0,0,0,0,64,0,158,11,0,0,0,0,2,17,7,5,28,15,6,3.57,0,16,3.2,0,0,0,Diego Costa,Wolverhampton,21212,3,F
3,3,0,25,29.76,3,23.08,12,30.77,5,2,81.08,28,28.87,560,8,8,14,19,0,0,0,0,0,0,0,0,0,0,75,2,150,3,0,0,3,60,5,2,10,4,24,10,7,12.5,3,3,3.03,0,0,0,Alejandro Garnacho,Manchester United,1135873,35,F
0,0,0,11,47.83,6,35.29,2,40,7,0,79.55,17,42.5,274,2,2,5,14,0,0,0,0,0,0,0,0,0,0,31,0,70,1,1,16.67,1,100,2,3,2,2,9,2,2,0,1,9,1.25,0,0,0,Maxwel Cornet,West Ham United,280439,37,F
1,2,0,17,48.57,13,43.33,2,50,5,0,51.95,30,46.15,346,10,12,4,20,0,0,0,0,0,0,0,0,0,0,16,0,40,1,0,0,1,33.33,0,7,3,1,9,2,2,11.11,0,3,1.79,0,0,0,Sam Surridge,Nottingham Forest,817567,14,F
0,1,0,6,28.57,7,41.18,1,50,2,0,57.69,13,34.21,143,3,9,3,12,0,0,0,0,0,0,0,0,0,0,6,0,15,1,0,0,1,100,2,2,3,1,7,2,2,0,1,3,0.58,0,0,0,Jhon Durán,Aston Villa,974577,40,F
0,1,0,14,53.85,14,38.89,1,20,5,0,73.61,28,45.16,313,8,3,4,13,0,0,0,0,0,0,0,0,0,0,17,0,53,1,0,0,0,0,0,7,2,1,4,2,1,0,0,1,1.05,0,0,0,André Ayew,Nottingham Forest,27035,14,F
0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,24,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.12,0,0,0,Mateo Joseph,Leeds United,1170693,34,F
0,0,0,0,0,0,0,0,0,0,0,50,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jamal Lowe,Bournemouth,257433,60,F
0,0,0,2,28.57,0,0,1,100,0,0,72.73,2,28.57,53,1,2,3,6,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameron Archer,Aston Villa,993451,40,F
0,0,0,1,16.67,0,0,0,0,0,0,45,1,14.29,104,1,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,9,1,0,0,0,0,1,1,2,0,2,0,2,0,1,0,0.25,0,0,0,Jay Stansfield,Fulham,1013987,43,F
0,0,0,5,35.71,2,66.67,2,50,2,0,82.14,7,41.18,78,1,0,6,5,0,0,0,0,0,0,0,0,0,0,9,0,23,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0.1,0,0,0,Chem Campbell,Wolverhampton,1177311,3,F
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.03,0,0,0,Halil Dervişoğlu,Brentford,930775,50,F
0,0,0,0,0,1,20,0,0,0,0,66.67,1,14.29,32,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dominic Ballard,Southampton,1398557,45,F
0,0,0,0,0,1,100,0,0,0,0,50,1,100,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.27,0,0,0,Saša Kalajdžić,Wolverhampton,870038,3,F
0,0,0,1,25,0,0,0,0,0,0,100,1,25,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Alex Mighten,Nottingham Forest,992044,14,F
0,0,0,0,0,1,100,0,0,0,0,64,1,100,90,0,0,0,1,4,4,0,0,0,0,1,0,2,0,0,0,16,0,0,0,5,35.71,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Asmir Begović,Everton,13918,48,GK
0,0,0,0,0,1,100,0,0,0,0,85.43,1,100,270,0,0,0,3,14,10,4,1,0,1,1,2,1,2,1,0,129,0,0,0,22,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Stefan Ortega,Manchester City,125274,17,GK
0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,156,0,0,0,2,10,3,6,1,1,0,0,2,0,2,1,0,35,0,0,0,7,58.33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Martin Dúbravka,Newcastle United,42209,39,GK
0,0,0,2,100,0,0,0,0,1,0,72.73,2,66.67,180,1,0,0,2,11,4,6,3,3,0,4,0,1,0,0,0,48,0,0,0,14,43.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Bentley,Wolverhampton,101367,3,GK
0,1,0,6,75,13,86.67,1,100,0,0,60.75,19,82.61,3420,6,0,0,38,154,90,64,46,36,10,50,22,10,22,118,0,896,2,0,0,410,42.09,1,20,2,0,1,0,0,0,0,0,0.11,1,1,0,David Raya,Brentford,581310,50,GK
0,3,0,3,50,11,100,0,0,0,0,76.31,14,82.35,3240,3,1,0,36,144,100,43,51,46,5,30,23,8,25,36,0,918,1,0,0,160,36.36,0,26,2,0,0,0,0,0,0,0,0,0,0,0,Bernd Leno,Fulham,103335,43,GK
0,1,0,7,63.64,11,91.67,2,100,0,1,83.37,18,78.26,3330,5,1,0,37,108,74,32,43,41,2,22,33,17,33,19,1,1033,1,0,0,165,45.58,0,37,3,0,0,0,0,0,0,0,0,0,0,0,Alisson,Liverpool,243609,44,GK
0,1,0,11,91.67,11,91.67,1,100,2,0,80.67,22,91.67,2565,8,0,0,29,91,58,32,33,27,6,13,19,15,19,11,0,722,0,0,0,119,42.05,1,31,1,0,0,0,0,0,0,0,0,0,2,0,Kepa Arrizabalaga,Chelsea,232422,38,GK
0,4,0,7,100,5,62.5,1,100,3,0,56.03,12,80,2385,4,0,0,27,100,65,35,39,38,1,29,11,15,11,27,0,390,0,0,0,173,36.81,0,25,0,0,0,0,0,0,0,0,0,0,3,0,Neto,Bournemouth,84844,60,GK
0,7,0,6,66.67,13,100,0,0,0,0,71.55,19,86.36,3140,6,1,0,36,98,65,33,38,35,3,55,34,6,34,45,0,893,2,0,0,239,40.92,1,29,2,0,0,0,0,0,0,0,0,1,0,0,Emiliano Martínez,Aston Villa,158263,40,GK
